date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:16	520714/520714	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feaca-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	D:/Git/Sites/SeleniumEasy/code.jquery.com/ui/1.12.1/jquery-ui.js	(from http://demo.seleniumeasy.com/jquery-dropdown-search-demo.html)
15:24:18	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	D:/Git/Sites/SeleniumEasy/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from http://demo.seleniumeasy.com/table-records-filter-demo.html)
15:24:19	589/589	---M-Z	200	added ('OK')	application/javascript	etag:%221e860e-24d-5cde96e281ee3-gzip%22	http://demo.seleniumeasy.com/js/tablefilter.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/tablefilter.js	(from http://demo.seleniumeasy.com/table-records-filter-demo.html)
15:24:19	13587/13587	---M-Z	200	added ('OK')	text/css	etag:%2213e129e-3513-5c43d36b7d21e-gzip%22	https://cdn.datatables.net/1.10.12/css/jquery.dataTables.min.css	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/1.10.12/css/jquery.dataTables.min.css	(from http://demo.seleniumeasy.com/table-sort-search-demo.html)
15:24:21	2048/2048	---M-Z	200	added ('OK')	application/javascript	etag:%221e85f8-800-5cde96e27d0c3-gzip%22	http://demo.seleniumeasy.com/js/alerts.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/alerts.js	(from http://demo.seleniumeasy.com/table-sort-search-demo.html)
15:24:21	293430/293430	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feac9-47a36%22	https://code.jquery.com/jquery-1.12.4.js	D:/Git/Sites/SeleniumEasy/code.jquery.com/jquery-1.12.4.js	(from http://demo.seleniumeasy.com/jquery-date-picker-demo.html)
15:24:21	378149/378149	---M--	200	added ('OK')	image/jpeg	etag:%221e85d8-5c525-5cde96e26a013%22	http://demo.seleniumeasy.com/img/4.jpg	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/img/4.jpg	(from http://demo.seleniumeasy.com/css/slider-cars.css)
15:24:21	82638/82638	---M-Z	200	added ('OK')	application/javascript	etag:%2213e00d1-142ce-5c43d36b9126e-gzip%22	https://cdn.datatables.net/1.10.12/js/jquery.dataTables.min.js	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/1.10.12/js/jquery.dataTables.min.js	(from http://demo.seleniumeasy.com/table-sort-search-demo.html)
15:24:21	8082/8082	---M-Z	200	added ('OK')	text/css	etag:%2211201cb-1f92-5c43d36cf51be-gzip%22	https://cdn.datatables.net/buttons/1.2.2/css/buttons.dataTables.min.css	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/buttons/1.2.2/css/buttons.dataTables.min.css	(from http://demo.seleniumeasy.com/table-data-download-demo.html)
15:24:22	16027/16027	---M-Z	200	added ('OK')	application/javascript	etag:%221120a96-3e9b-5c43d36cf598e-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	(from http://demo.seleniumeasy.com/table-data-download-demo.html)
15:24:22	22883/22883	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211201c0-5963-5ccbe7a03b45f%22	http://cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	(from http://demo.seleniumeasy.com/table-data-download-demo.html)
15:24:23	1787/1787	---MCZ	200	added ('OK')	application/javascript	etag:W/%22112063b-6fb-5ccbe7a03b847%22	http://cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	(from http://demo.seleniumeasy.com/table-data-download-demo.html)
15:24:23	76985/76985	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-12cb9%22	http://cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	D:/Git/Sites/SeleniumEasy/cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	(from http://demo.seleniumeasy.com/table-data-download-demo.html)
15:24:25	21375/21375	---MCZ	200	added ('OK')	application/javascript	etag:W/%221120995-537f-5ccbe7a03b45f%22	http://cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	(from http://demo.seleniumeasy.com/table-data-download-demo.html)
15:24:27	2012/2012	---M-Z	200	added ('OK')	application/javascript	etag:%221e8606-7dc-5cde96e281713-gzip%22	http://demo.seleniumeasy.com/js/jquery-progress-bar.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/jquery-progress-bar.js	(from http://demo.seleniumeasy.com/jquery-download-progress-bar-demo.html)
15:24:27	3614/3614	---M-Z	200	added ('OK')	text/css	etag:%221e85b9-e1e-5cde96e1e81ee-gzip%22	http://demo.seleniumeasy.com/css/progressbar.css	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/css/progressbar.css	(from http://demo.seleniumeasy.com/bootstrap-download-progress-demo.html)
15:24:28	3539/3539	---M-Z	200	added ('OK')	application/javascript	etag:%221e8610-dd3-5cde96e2822cb-gzip%22	http://demo.seleniumeasy.com/js/progressbar.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/progressbar.js	(from http://demo.seleniumeasy.com/bootstrap-download-progress-demo.html)
15:24:29	2826/2826	---M-Z	200	added ('OK')	application/javascript	etag:%221e8601-b0a-5cde96e280f43-gzip%22	http://demo.seleniumeasy.com/js/progress-bar.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/progress-bar.js	(from http://demo.seleniumeasy.com/bootstrap-download-progress-demo.html)
15:24:31	4452/4452	---M-Z	200	added ('OK')	text/css	etag:%221e85ac-1164-5cde96e1e148e-gzip%22	http://demo.seleniumeasy.com/css/range-sliders.css	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/css/range-sliders.css	(from http://demo.seleniumeasy.com/drag-drop-range-sliders-demo.html)
15:24:31	96381/96381	---M-Z	200	added ('OK')	application/javascript	etag:%2254499a47-1787d%22	http://code.jquery.com/jquery-1.11.0.min.js	D:/Git/Sites/SeleniumEasy/code.jquery.com/jquery-1.11.0.min.js	(from http://demo.seleniumeasy.com/bootstrap-download-progress-demo.html)
15:24:31	516/516	---M-Z	200	added ('OK')	application/javascript	etag:%221e85ff-204-5cde96e280b5b-gzip%22	http://demo.seleniumeasy.com/js/modal-demo-auto.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/modal-demo-auto.js	(from http://demo.seleniumeasy.com/bootstrap-modal-demo.html)
15:24:32	1308/1308	---M-Z	200	added ('OK')	application/javascript	etag:%221e8615-51c-5cde96e28326b-gzip%22	http://demo.seleniumeasy.com/js/window-popup-modal.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/window-popup-modal.js	(from http://demo.seleniumeasy.com/window-popup-modal-demo.html)
15:24:33	2174/2174	---M-Z	200	added ('OK')	application/javascript	etag:%221e8617-87e-5cde96e283a3b-gzip%22	http://demo.seleniumeasy.com/js/modaldialog.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/modaldialog.js	(from http://demo.seleniumeasy.com/bootstrap-progress-bar-dialog-demo.html)
15:24:33	1302/1302	---M-Z	200	added ('OK')	application/javascript	etag:%221e860b-516-5cde96e281ee3-gzip%22	http://demo.seleniumeasy.com/js/download-file-data.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/download-file-data.js	(from http://demo.seleniumeasy.com/generate-file-to-download-demo.html)
15:24:34	2068/2068	---M-Z	200	added ('OK')	application/javascript	etag:%221e860a-814-5cde96e281ee3-gzip%22	http://demo.seleniumeasy.com/js/duallist.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/duallist.js	(from http://demo.seleniumeasy.com/bootstrap-dual-list-box-demo.html)
15:24:36	2902/2902	---M-Z	200	added ('OK')	application/javascript	etag:%221e8611-b56-5cde96e2822cb-gzip%22	http://demo.seleniumeasy.com/js/pickList.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/pickList.js	(from http://demo.seleniumeasy.com/jquery-dual-list-box-demo.html)
15:24:37	419939/419939	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2024%20Oct%202021%2012:24:23%20GMT	http://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	D:/Git/Sites/SeleniumEasy/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	(from http://demo.seleniumeasy.com/table-data-download-demo.html)
15:24:38	362/362	---M-Z	200	added ('OK')	application/javascript	etag:%221e8612-16a-5cde96e2826b3-gzip%22	http://demo.seleniumeasy.com/js/datalistfilter.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/datalistfilter.js	(from http://demo.seleniumeasy.com/data-list-filter-demo.html)
15:24:39	976/976	---M-Z	200	added ('OK')	text/css	etag:%221e85ab-3d0-5cde96e1e148e-gzip%22	http://demo.seleniumeasy.com/css/drag-drop-demo.css	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/css/drag-drop-demo.css	(from http://demo.seleniumeasy.com/drag-and-drop-demo.html)
15:24:39	3024/3024	---M-Z	200	added ('OK')	application/javascript	etag:%221e8616-bd0-5cde96e28326b-gzip%22	http://demo.seleniumeasy.com/js/drag-and-drop-demo.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/drag-and-drop-demo.js	(from http://demo.seleniumeasy.com/drag-and-drop-demo.html)
15:24:40	636/636	---M-Z	200	added ('OK')	application/javascript	etag:%221e8614-27c-5cde96e28326b-gzip%22	http://demo.seleniumeasy.com/js/random-user-result.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/random-user-result.js	(from http://demo.seleniumeasy.com/dynamic-data-loading-demo.html)
15:24:41	6355/6355	---M-Z	200	added ('OK')	text/css	etag:%221e85a5-18d3-5cde96e1d9b75-gzip%22	http://demo.seleniumeasy.com/css/charts-demo.css	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/css/charts-demo.css	(from http://demo.seleniumeasy.com/charts-mouse-hover-demo.html)
15:24:42	21984/21984	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:53%20GMT	http://netdna.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css	D:/Git/Sites/SeleniumEasy/netdna.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css	(from http://demo.seleniumeasy.com/charts-mouse-hover-demo.html)
15:24:43	3301/3301	---M-Z	200	added ('OK')	application/javascript	etag:%221e8619-ce5-5cde96e283e23-gzip%22	http://demo.seleniumeasy.com/js/chart-demo.js	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/js/chart-demo.js	(from http://demo.seleniumeasy.com/charts-mouse-hover-demo.html)
15:24:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Oct%202021%2012:24:42%20GMT	http://www.chartjs.org/assets/Chart.min.js	D:/Git/Sites/SeleniumEasy/www.chartjs.org/assets/Chart.min.78.delayed	(from http://demo.seleniumeasy.com/charts-mouse-hover-demo.html)
15:24:45	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Oct%202021%2012:24:43%20GMT	https://www.chartjs.org/assets/Chart.min.js	D:/Git/Sites/SeleniumEasy/www.chartjs.org/assets/Chart.min.79.delayed	(from http://demo.seleniumeasy.com/charts-mouse-hover-demo.html)
15:24:46	675/675	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2024%20Oct%202021%2012:24:45%20GMT	http://demo.seleniumeasy.com/selenium-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/selenium-tutorials.html	(from http://demo.seleniumeasy.com/)
15:24:48	7006/7006	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b5e%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	D:/Git/Sites/SeleniumEasy/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
15:24:49	7001/7001	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b59%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	D:/Git/Sites/SeleniumEasy/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
15:24:50	6313/6313	---M--	200	added ('OK')	image/png	etag:%2257d97c08-18a9%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	D:/Git/Sites/SeleniumEasy/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
15:24:50	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	D:/Git/Sites/SeleniumEasy/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
15:24:51	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	D:/Git/Sites/SeleniumEasy/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
15:24:51	95992/95992	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from http://demo.seleniumeasy.com/jquery-dual-list-box-demo.html)
15:24:51	178/178	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_flat_75_ffffff_40x100.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_flat_75_ffffff_40x100.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:51	7013/7013	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b65%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	D:/Git/Sites/SeleniumEasy/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
15:24:51	101/101	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:52	110/110	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:52	111/111	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_75_dadada_1x400.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_75_dadada_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:52	105/105	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_65_ffffff_1x400.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_65_ffffff_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:53	120/120	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:53	119/119	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:54	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_222222_256x240.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_222222_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:54	567638/567638	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2024%20Oct%202021%2012:24:23%20GMT	http://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	D:/Git/Sites/SeleniumEasy/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	(from http://demo.seleniumeasy.com/table-data-download-demo.html)
15:24:55	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_888888_256x240.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_888888_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:55	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_454545_256x240.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_454545_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:56	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_2e83ff_256x240.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_2e83ff_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:57	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_cd0a0a_256x240.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-icons_cd0a0a_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:57	180/180	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png	D:/Git/Sites/SeleniumEasy/ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/base/jquery-ui.css)
15:24:57	201/201	---M--	200	added ('OK')	image/png	etag:%2213e12a1-c9-5c43d36b7d21e%22	https://cdn.datatables.net/1.10.12/images/sort_both.png	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/1.10.12/images/sort_both.png	(from https://cdn.datatables.net/1.10.12/css/jquery.dataTables.min.css)
15:24:58	160/160	---M--	200	added ('OK')	image/png	etag:%2213e129f-a0-5c43d36b7d21e%22	https://cdn.datatables.net/1.10.12/images/sort_asc.png	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/1.10.12/images/sort_asc.png	(from https://cdn.datatables.net/1.10.12/css/jquery.dataTables.min.css)
15:24:58	158/158	---M--	200	added ('OK')	image/png	etag:%2213e12a2-9e-5c43d36b7d21e%22	https://cdn.datatables.net/1.10.12/images/sort_desc.png	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/1.10.12/images/sort_desc.png	(from https://cdn.datatables.net/1.10.12/css/jquery.dataTables.min.css)
15:24:58	148/148	---M--	200	added ('OK')	image/png	etag:%2213e05de-94-5c46c9d09b717%22	https://cdn.datatables.net/1.10.12/images/sort_asc_disabled.png	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/1.10.12/images/sort_asc_disabled.png	(from https://cdn.datatables.net/1.10.12/css/jquery.dataTables.min.css)
15:24:59	146/146	---M--	200	added ('OK')	image/png	etag:%2213e05da-92-5ccbe79b313bf%22	https://cdn.datatables.net/1.10.12/images/sort_desc_disabled.png	D:/Git/Sites/SeleniumEasy/cdn.datatables.net/1.10.12/images/sort_desc_disabled.png	(from https://cdn.datatables.net/1.10.12/css/jquery.dataTables.min.css)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/testng-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/testng-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/junit-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/junit-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/jxl-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/jxl-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/apachepoi-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/apachepoi-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/ant-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/ant-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/maven-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/maven-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/selenium-tutorials/launching-firefox-browser-with-geckodriver-selenium-3	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/selenium-tutorials/launching-firefox-browser-with-geckodriver-selenium-3.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/selenium-tutorials/page-factory-pattern-in-selenium-webdriver	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/selenium-tutorials/page-factory-pattern-in-selenium-webdriver.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/jenkins-tutorials/invoke-testng-xml-tests-from-jenkins	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/jenkins-tutorials/invoke-testng-xml-tests-from-jenkins.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/testng-tutorials/testng-customize-emailable-html-report-example	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/testng-tutorials/testng-customize-emailable-html-report-example.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/maven-tutorials/how-to-execute-selenium-webdriver-testng-xml-using-maven	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/maven-tutorials/how-to-execute-selenium-webdriver-testng-xml-using-maven.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/selenium-webdriver-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/selenium-webdriver-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	21658/21658	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:53%20GMT	http://netdna.bootstrapcdn.com/font-awesome/4.0.3/css/font-awesome.css	D:/Git/Sites/SeleniumEasy/netdna.bootstrapcdn.com/font-awesome/4.0.3/css/font-awesome.css	(from http://demo.seleniumeasy.com/css/range-sliders.css)
15:25:00	675/675	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2024%20Oct%202021%2012:25:00%20GMT	http://demo.seleniumeasy.com/selenium-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/selenium-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/testng-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/testng-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/junit-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/junit-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/jxl-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/jxl-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/apachepoi-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/apachepoi-tutorials.html	(from http://demo.seleniumeasy.com/)
15:25:00	0/-1	---M--	500	error ('')			http://demo.seleniumeasy.com/ant-tutorials	D:/Git/Sites/SeleniumEasy/demo.seleniumeasy.com/ant-tutorials.html	(from http://demo.seleniumeasy.com/)
